en:kis-encyklopedie:0:shuff:1,cs:kis-encyklopedie:0:shuff:1,found,find,vyhledal,vyhledat,pf
en:kis-encyklopedie:0:shuff:1,cs:kis-encyklopedie:0:shuff:1,left,leave,odkázal,odkázat,pf
en:kis-encyklopedie:0:shuff:5,cs:kis-encyklopedie:0:shuff:5,direct,direct,zaměřil,zaměřit,pf
en:kis-encyklopedie:0:shuff:6,cs:kis-encyklopedie:0:shuff:6,lay,lie,ležel,ležet,impf
en:kis-encyklopedie:0:shuff:7,cs:kis-encyklopedie:0:shuff:7,sat,sit,Seděla,sedět,impf
en:kis-encyklopedie:0:shuff:7,cs:kis-encyklopedie:0:shuff:7,attracted,attract,upoutalo,upoutat,pf
en:kis-encyklopedie:0:shuff:8,cs:kis-encyklopedie:0:shuff:8,allow,allow,Nepřipustil,připustit,pf
en:kis-encyklopedie:0:shuff:8,cs:kis-encyklopedie:0:shuff:8,lift,lift,zvedli,zvednout,pf
en:kis-encyklopedie:0:shuff:8,cs:kis-encyklopedie:0:shuff:8,rose,rise,zvedli,zvednout,pf
en:kis-encyklopedie:0:shuff:9,cs:kis-encyklopedie:0:shuff:9,crossed,cross,překročil,překročit,pf
en:kis-encyklopedie:0:shuff:9,cs:kis-encyklopedie:0:shuff:9,end,end,skončí,skončit,pf
en:kis-encyklopedie:0:shuff:9,cs:kis-encyklopedie:0:shuff:9,demanded,demand,vyžaduje,vyžadovat,impf
en:kis-encyklopedie:0:shuff:11,cs:kis-encyklopedie:0:shuff:11,achieving,achieve,dostal,dostat,pf
en:kis-encyklopedie:0:shuff:11,cs:kis-encyklopedie:0:shuff:11,doubt,doubt,nepochybuje,pochybovat,impf
en:kis-encyklopedie:0:shuff:11,cs:kis-encyklopedie:0:shuff:11,revealed,reveal,odhalil,odhalit,pf
en:kis-encyklopedie:0:shuff:11,cs:kis-encyklopedie:0:shuff:11,set,set,dají,dát,pf
en:kis-encyklopedie:0:shuff:14,cs:kis-encyklopedie:0:shuff:16,carrying,carry,mají,mít,impf
en:kis-encyklopedie:0:shuff:14,cs:kis-encyklopedie:0:shuff:16,kept,keep,mají,mít,impf
en:kis-encyklopedie:0:shuff:14,cs:kis-encyklopedie:0:shuff:16,attracts,attract,přitahuje,přitahovat,impf
en:kis-encyklopedie:0:shuff:15,cs:kis-encyklopedie:0:shuff:17,light,light,zapaluje,zapalovat,impf
en:kis-encyklopedie:0:shuff:15,cs:kis-encyklopedie:0:shuff:17,beat,beat,bije,bít,impf
en:kis-encyklopedie:0:shuff:16,cs:kis-encyklopedie:0:shuff:18,studied,study,Studuje,studovat,impf
en:kis-encyklopedie:0:shuff:16,cs:kis-encyklopedie:0:shuff:18,discovered,discover,odhaluje,odhalovat,impf
en:kis-encyklopedie:0:shuff:17,cs:kis-encyklopedie:0:shuff:19,loved,love,milovali,milovat,impf
en:kis-encyklopedie:0:shuff:17,cs:kis-encyklopedie:0:shuff:19,buried,bury,pochovali,pochovat,pf
en:kis-encyklopedie:0:shuff:17,cs:kis-encyklopedie:0:shuff:19,supposed,suppose,myslí,myslet,impf
en:kis-encyklopedie:0:shuff:18,cs:kis-encyklopedie:0:shuff:20,commingle,commingle,mísí,mísit,impf
en:kis-encyklopedie:0:shuff:21,cs:kis-encyklopedie:0:shuff:24,waved,wave,Mávl,mávnout,pf
en:kis-encyklopedie:0:shuff:23,cs:kis-encyklopedie:0:shuff:27,saw,see,uviděla,uvidět,pf
en:kis-encyklopedie:0:shuff:24,cs:kis-encyklopedie:0:shuff:28,carrying,carry,nese,nést,impf
en:kis-encyklopedie:0:shuff:24,cs:kis-encyklopedie:0:shuff:28,walked,walk,kráčí,kráčet,impf
en:kis-encyklopedie:0:shuff:26,cs:kis-encyklopedie:0:shuff:31,carried,carry,nosí,nosit,impf
en:kis-encyklopedie:0:shuff:27,cs:kis-encyklopedie:0:shuff:32,died,die,zemřela,zemřít,pf
en:kis-encyklopedie:0:shuff:32,cs:kis-encyklopedie:0:shuff:39,subjected,subject,podrobil,podrobit,pf
en:kis-encyklopedie:0:shuff:32,cs:kis-encyklopedie:0:shuff:39,discovered,discover,odhalil,odhalit,pf
en:kis-encyklopedie:0:shuff:32,cs:kis-encyklopedie:0:shuff:39,tries,try,pokusila,pokusit,pf
en:kis-encyklopedie:0:shuff:32,cs:kis-encyklopedie:0:shuff:39,save,save,zachránit,zachránit,pf
en:kis-encyklopedie:0:shuff:33,cs:kis-encyklopedie:0:shuff:40,calling,call,nazval,nazvat,pf
en:kis-encyklopedie:0:shuff:34,cs:kis-encyklopedie:0:shuff:41,lay,lie,Leželi,ležet,impf
en:kis-encyklopedie:0:shuff:39,cs:kis-encyklopedie:0:shuff:45,exists,exist,existuje,existovat,impf
