en:adams-stoparuv_pruvodc:0:shuff:4,cs:adams-stoparuv_pruvodc:0:shuff:6,give,give,dáš,dát,pf
en:adams-stoparuv_pruvodc:0:shuff:9,cs:adams-stoparuv_pruvodc:0:shuff:11,said,say,řekl,říci,pf
en:adams-stoparuv_pruvodc:0:shuff:13,cs:adams-stoparuv_pruvodc:0:shuff:15,seemed,seem,Zdálo,zdát,impf
en:adams-stoparuv_pruvodc:0:shuff:13,cs:adams-stoparuv_pruvodc:0:shuff:15,kept,keep,bránilo,bránit,impf
en:adams-stoparuv_pruvodc:0:shuff:14,cs:adams-stoparuv_pruvodc:0:shuff:16,continued,continue,pokračoval,pokračovat,impf
en:adams-stoparuv_pruvodc:0:shuff:16,cs:adams-stoparuv_pruvodc:0:shuff:18,cleared,clear,vyjasnil,vyjasnit,pf
en:adams-stoparuv_pruvodc:0:shuff:18,cs:adams-stoparuv_pruvodc:0:shuff:21,do,do,dělali,dělat,impf
en:adams-stoparuv_pruvodc:0:shuff:21,cs:adams-stoparuv_pruvodc:0:shuff:25,mean,mean,myslíte,myslet,impf
en:adams-stoparuv_pruvodc:0:shuff:21,cs:adams-stoparuv_pruvodc:0:shuff:25,built,build,postavit,postavit,pf
en:adams-stoparuv_pruvodc:0:shuff:26,cs:adams-stoparuv_pruvodc:0:shuff:31,looking,look,vyhlížel,vyhlížet,impf
en:adams-stoparuv_pruvodc:0:shuff:27,cs:adams-stoparuv_pruvodc:0:shuff:32,said,say,mluvil,mluvit,impf
en:adams-stoparuv_pruvodc:0:shuff:28,cs:adams-stoparuv_pruvodc:0:shuff:33,start,start,začít,začít,pf
en:adams-stoparuv_pruvodc:0:shuff:28,cs:adams-stoparuv_pruvodc:0:shuff:33,decided,decide,usoudil,usoudit,pf
en:adams-stoparuv_pruvodc:0:shuff:31,cs:adams-stoparuv_pruvodc:0:shuff:36,believed,believe,nevěřil,věřit,impf
en:adams-stoparuv_pruvodc:0:shuff:31,cs:adams-stoparuv_pruvodc:0:shuff:36,existed,exist,existuje,existovat,impf
en:adams-stoparuv_pruvodc:0:shuff:32,cs:adams-stoparuv_pruvodc:0:shuff:37,sunk,sink,klesl,klesnout,pf
en:adams-stoparuv_pruvodc:0:shuff:34,cs:adams-stoparuv_pruvodc:0:shuff:39,said,say,říkal,říkat,impf
