en:Nosov-Neznalkovy_prih:0:shuff:1,cs:Nosov-Neznalkovy_prih:0:shuff:1,climbed,climb,vylezl,vylézt,pf
en:Nosov-Neznalkovy_prih:0:shuff:2,cs:Nosov-Neznalkovy_prih:0:shuff:2,appeared,appear,objevil,objevit,pf
en:Nosov-Neznalkovy_prih:0:shuff:4,cs:Nosov-Neznalkovy_prih:0:shuff:4,cried,cry,vykřikl,vykřiknout,pf
en:Nosov-Neznalkovy_prih:0:shuff:5,cs:Nosov-Neznalkovy_prih:0:shuff:5,come,come,přijel,přijet,pf
en:Nosov-Neznalkovy_prih:0:shuff:5,cs:Nosov-Neznalkovy_prih:0:shuff:5,cried,cry,volal,volat,impf
en:Nosov-Neznalkovy_prih:0:shuff:6,cs:Nosov-Neznalkovy_prih:0:shuff:6,surrounded,surround,obklopili,obklopit,pf
en:Nosov-Neznalkovy_prih:0:shuff:6,cs:Nosov-Neznalkovy_prih:0:shuff:6,hugged,hug,objímat,objímat,impf
en:Nosov-Neznalkovy_prih:0:shuff:6,cs:Nosov-Neznalkovy_prih:0:shuff:6,kissed,kiss,líbat,líbat,impf
en:Nosov-Neznalkovy_prih:0:shuff:7,cs:Nosov-Neznalkovy_prih:0:shuff:7,found,find,našli,najít,pf
en:Nosov-Neznalkovy_prih:0:shuff:7,cs:Nosov-Neznalkovy_prih:0:shuff:7,said,say,říkali,říkat,impf
en:Nosov-Neznalkovy_prih:0:shuff:8,cs:Nosov-Neznalkovy_prih:0:shuff:8,found,find,našli,najít,pf
en:Nosov-Neznalkovy_prih:0:shuff:9,cs:Nosov-Neznalkovy_prih:0:shuff:9,seems,seem,zdá,zdát,impf
en:Nosov-Neznalkovy_prih:0:shuff:9,cs:Nosov-Neznalkovy_prih:0:shuff:9,found,find,našel,najít,pf
en:Nosov-Neznalkovy_prih:0:shuff:12,cs:Nosov-Neznalkovy_prih:0:shuff:11,escaped,escape,unikal,unikat,impf
en:Nosov-Neznalkovy_prih:0:shuff:17,cs:Nosov-Neznalkovy_prih:0:shuff:18,learned,learn,naučili,naučit,pf
en:Nosov-Neznalkovy_prih:0:shuff:18,cs:Nosov-Neznalkovy_prih:0:shuff:19,hear,hear,slyšet,slyšet,impf
en:Nosov-Neznalkovy_prih:0:shuff:19,cs:Nosov-Neznalkovy_prih:0:shuff:20,find,find,nenašel,najít,pf
en:Nosov-Neznalkovy_prih:0:shuff:22,cs:Nosov-Neznalkovy_prih:0:shuff:23,crawling,crawl,lezli,lézt,impf
en:Nosov-Neznalkovy_prih:0:shuff:23,cs:Nosov-Neznalkovy_prih:0:shuff:24,wearing,wear,měla,mít,impf
en:Nosov-Neznalkovy_prih:0:shuff:24,cs:Nosov-Neznalkovy_prih:0:shuff:25,wore,wear,Měla,mít,impf
en:Nosov-Neznalkovy_prih:0:shuff:33,cs:Nosov-Neznalkovy_prih:0:shuff:36,added,add,dodal,dodat,pf
en:Nosov-Neznalkovy_prih:0:shuff:35,cs:Nosov-Neznalkovy_prih:0:shuff:38,think,think,měl,mít,impf
en:Nosov-Neznalkovy_prih:0:shuff:38,cs:Nosov-Neznalkovy_prih:0:shuff:41,wanted,want,Chtěl,chtít,impf
en:Nosov-Neznalkovy_prih:0:shuff:40,cs:Nosov-Neznalkovy_prih:0:shuff:44,laughing,laugh,smějete,smát,impf
en:Nosov-Neznalkovy_prih:0:shuff:42,cs:Nosov-Neznalkovy_prih:0:shuff:46,went,go,šla,jít,impf
en:Nosov-Neznalkovy_prih:0:shuff:47,cs:Nosov-Neznalkovy_prih:0:shuff:50,mend,mend,spravit,spravit,pf
en:Nosov-Neznalkovy_prih:0:shuff:48,cs:Nosov-Neznalkovy_prih:0:shuff:51,began,begin,začali,začít,pf
en:Nosov-Neznalkovy_prih:0:shuff:49,cs:Nosov-Neznalkovy_prih:0:shuff:52,feared,fear,bála,bát,impf
