en:brown-chut_lasky:0:shuff:2,cs:brown-chut_lasky:0:shuff:2,mentioned,mention,zmínil,zmínit,pf
en:brown-chut_lasky:0:shuff:2,cs:brown-chut_lasky:0:shuff:2,build,build,postavit,postavit,pf
en:brown-chut_lasky:0:shuff:4,cs:brown-chut_lasky:0:shuff:4,met,meet,Setkali,setkat,pf
en:brown-chut_lasky:0:shuff:14,cs:brown-chut_lasky:0:shuff:13,Believe,believe,Věř,věřit,impf
en:brown-chut_lasky:0:shuff:18,cs:brown-chut_lasky:0:shuff:17,said,say,odpověděla,odpovědět,pf
en:brown-chut_lasky:0:shuff:19,cs:brown-chut_lasky:0:shuff:18,deserve,deserve,Zaslouží,zasloužit,pf
en:brown-chut_lasky:0:shuff:20,cs:brown-chut_lasky:0:shuff:19,recognize,recognize,rozpoznal,rozpoznat,pf
en:brown-chut_lasky:0:shuff:23,cs:brown-chut_lasky:0:shuff:22,given,give,darovala,darovat,pf
en:brown-chut_lasky:0:shuff:26,cs:brown-chut_lasky:0:shuff:25,informed,inform,oznámila,oznámit,pf
en:brown-chut_lasky:0:shuff:29,cs:brown-chut_lasky:0:shuff:28,continue,continue,pokračovat,pokračovat,impf
en:brown-chut_lasky:0:shuff:31,cs:brown-chut_lasky:0:shuff:30,said,say,řekl,říci,pf
en:brown-chut_lasky:0:shuff:33,cs:brown-chut_lasky:0:shuff:32,said,say,Řekl,říci,pf
en:brown-chut_lasky:0:shuff:33,cs:brown-chut_lasky:0:shuff:32,said,say,Řekl,říci,pf
en:brown-chut_lasky:0:shuff:33,cs:brown-chut_lasky:0:shuff:32,said,say,řekla,říci,pf
en:brown-chut_lasky:0:shuff:33,cs:brown-chut_lasky:0:shuff:32,said,say,řekla,říci,pf
en:brown-chut_lasky:0:shuff:35,cs:brown-chut_lasky:0:shuff:34,lay,lie,ležel,ležet,impf
en:brown-chut_lasky:0:shuff:36,cs:brown-chut_lasky:0:shuff:35,murdered,murder,Zavraždil,zavraždit,pf
en:brown-chut_lasky:0:shuff:36,cs:brown-chut_lasky:0:shuff:35,said,say,řekl,říci,pf
en:brown-chut_lasky:0:shuff:39,cs:brown-chut_lasky:0:shuff:38,whispered,whisper,zašeptal,zašeptat,pf
en:brown-chut_lasky:0:shuff:40,cs:brown-chut_lasky:0:shuff:39,trust,trust,důvěřuješ,důvěřovat,impf
en:brown-chut_lasky:0:shuff:41,cs:brown-chut_lasky:0:shuff:40,turned,turn,Otočila,otočit,pf
en:brown-chut_lasky:0:shuff:41,cs:brown-chut_lasky:0:shuff:40,took,take,uchopil,uchopit,pf
en:brown-chut_lasky:0:shuff:44,cs:brown-chut_lasky:0:shuff:43,feel,feel,cítím,cítit,impf
en:brown-chut_lasky:0:shuff:46,cs:brown-chut_lasky:0:shuff:45,fought,fight,Bojovala,bojovat,impf
en:brown-chut_lasky:0:shuff:49,cs:brown-chut_lasky:0:shuff:48,persuaded,persuade,přesvědčil,přesvědčit,pf
en:brown-chut_lasky:0:shuff:50,cs:brown-chut_lasky:0:shuff:49,told,tell,řekl,říci,pf
en:brown-chut_lasky:0:shuff:51,cs:brown-chut_lasky:0:shuff:50,triggered,trigger,spustilo,spustit,pf
en:brown-chut_lasky:0:shuff:51,cs:brown-chut_lasky:0:shuff:50,passed,pass,pominulo,pominout,pf
en:brown-chut_lasky:0:shuff:61,cs:brown-chut_lasky:0:shuff:60,wakes,wake,probudí,probudit,pf
en:brown-chut_lasky:0:shuff:61,cs:brown-chut_lasky:0:shuff:60,want,want,chci,chtít,impf
en:brown-chut_lasky:0:shuff:63,cs:brown-chut_lasky:0:shuff:62,curbed,curb,potlačila,potlačit,pf
en:brown-chut_lasky:0:shuff:66,cs:brown-chut_lasky:0:shuff:65,want,want,Nechci,chtít,impf
en:brown-chut_lasky:0:shuff:66,cs:brown-chut_lasky:0:shuff:65,hear,hear,slyšet,slyšet,impf
en:brown-chut_lasky:0:shuff:67,cs:brown-chut_lasky:0:shuff:66,want,want,Nechci,chtít,impf
en:brown-chut_lasky:0:shuff:67,cs:brown-chut_lasky:0:shuff:66,hear,hear,slyšet,slyšet,impf
en:brown-chut_lasky:0:shuff:69,cs:brown-chut_lasky:0:shuff:68,glanced,glance,pohlédl,pohlédnout,pf
en:brown-chut_lasky:0:shuff:70,cs:brown-chut_lasky:0:shuff:69,work,work,funguje,fungovat,impf
en:brown-chut_lasky:0:shuff:71,cs:brown-chut_lasky:0:shuff:70,came,come,přišel,přijít,pf
en:brown-chut_lasky:0:shuff:72,cs:brown-chut_lasky:0:shuff:71,died,die,umřel,umřít,pf
en:brown-chut_lasky:0:shuff:73,cs:brown-chut_lasky:0:shuff:72,detain,detain,zdrží,zdržet,pf
en:brown-chut_lasky:0:shuff:74,cs:brown-chut_lasky:0:shuff:73,got,get,přišla,přijít,pf
en:brown-chut_lasky:0:shuff:75,cs:brown-chut_lasky:0:shuff:74,kept,keep,nezadrželo,zadržet,pf
en:brown-chut_lasky:0:shuff:77,cs:brown-chut_lasky:0:shuff:76,thank,thank,děkuju,děkovat,impf
en:brown-chut_lasky:0:shuff:78,cs:brown-chut_lasky:0:shuff:77,drew,draw,Přitáhl,přitáhnout,pf
en:brown-chut_lasky:0:shuff:79,cs:brown-chut_lasky:0:shuff:78,Feel,feel,Cítíš,cítit,impf
en:brown-chut_lasky:0:shuff:80,cs:brown-chut_lasky:0:shuff:79,gets,get,získávám,získávat,impf
en:brown-chut_lasky:0:shuff:83,cs:brown-chut_lasky:0:shuff:82,Say,say,Řekni,říci,pf
en:brown-chut_lasky:0:shuff:85,cs:brown-chut_lasky:0:shuff:84,Say,say,Řekni,říci,pf
en:brown-chut_lasky:0:shuff:85,cs:brown-chut_lasky:0:shuff:84,let,let,nechám,nechat,pf
en:brown-chut_lasky:0:shuff:85,cs:brown-chut_lasky:0:shuff:84,kill,kill,zabiju,zabít,pf
en:brown-chut_lasky:0:shuff:87,cs:brown-chut_lasky:0:shuff:86,felt,feel,pocítila,pocítit,pf
en:brown-chut_lasky:0:shuff:89,cs:brown-chut_lasky:0:shuff:88,pronounced,pronounce,prohlásila,prohlásit,pf
en:brown-chut_lasky:0:shuff:90,cs:brown-chut_lasky:0:shuff:89,make,make,udělal,udělat,pf
en:brown-chut_lasky:0:shuff:92,cs:brown-chut_lasky:0:shuff:91,took,take,bral,brát,impf
en:brown-chut_lasky:0:shuff:94,cs:brown-chut_lasky:0:shuff:93,put,put,dala,dát,pf
en:brown-chut_lasky:0:shuff:95,cs:brown-chut_lasky:0:shuff:94,arranged,arrange,zařídil,zařídit,pf
en:brown-chut_lasky:0:shuff:96,cs:brown-chut_lasky:0:shuff:95,reported,report,oznámil,oznámit,pf
en:brown-chut_lasky:0:shuff:96,cs:brown-chut_lasky:0:shuff:95,celebrated,celebrate,oslavovali,oslavovat,impf
en:brown-chut_lasky:0:shuff:98,cs:brown-chut_lasky:0:shuff:97,thought,think,myslela,myslet,impf
en:brown-chut_lasky:0:shuff:98,cs:brown-chut_lasky:0:shuff:97,wanted,want,chtěl,chtít,impf
en:brown-chut_lasky:0:shuff:101,cs:brown-chut_lasky:0:shuff:100,think,think,Myslíš,myslet,impf
en:brown-chut_lasky:0:shuff:102,cs:brown-chut_lasky:0:shuff:101,sitting,sit,sedíš,sedět,impf
en:brown-chut_lasky:0:shuff:104,cs:brown-chut_lasky:0:shuff:103,lying,lie,lžeš,lhát,impf
en:brown-chut_lasky:0:shuff:107,cs:brown-chut_lasky:0:shuff:106,Thank,thank,Děkuji,děkovat,impf
