en:robilant-milenci_benat:0:shuff:3,cs:robilant-milenci_benat:0:shuff:3,handed,hand,předány,předat,pf
en:robilant-milenci_benat:0:shuff:3,cs:robilant-milenci_benat:0:shuff:3,returned,return,vrátil,vrátit,pf
en:robilant-milenci_benat:0:shuff:4,cs:robilant-milenci_benat:0:shuff:4,appreciated,appreciate,ocenil,ocenit,pf
en:robilant-milenci_benat:0:shuff:4,cs:robilant-milenci_benat:0:shuff:4,marry,marry,provdala,provdat,pf
en:robilant-milenci_benat:0:shuff:5,cs:robilant-milenci_benat:0:shuff:5,imagine,imagine,představit,představit,pf
en:robilant-milenci_benat:0:shuff:5,cs:robilant-milenci_benat:0:shuff:5,did,do,nevyvolala,vyvolat,pf
en:robilant-milenci_benat:0:shuff:6,cs:robilant-milenci_benat:0:shuff:6,married,marry,oddáni,oddat,pf
en:robilant-milenci_benat:0:shuff:8,cs:robilant-milenci_benat:0:shuff:8,read,read,četl,číst,impf
en:robilant-milenci_benat:0:shuff:11,cs:robilant-milenci_benat:0:shuff:11,ask,ask,poprosit,poprosit,pf
en:robilant-milenci_benat:0:shuff:12,cs:robilant-milenci_benat:0:shuff:12,detained,detain,zadržen,zadržet,pf
en:robilant-milenci_benat:0:shuff:13,cs:robilant-milenci_benat:0:shuff:13,abandoning,abandon,opustit,opustit,pf
en:robilant-milenci_benat:0:shuff:13,cs:robilant-milenci_benat:0:shuff:13,ruining,ruin,zničit,zničit,pf
en:robilant-milenci_benat:0:shuff:14,cs:robilant-milenci_benat:0:shuff:14,give,give,dej,dát,pf
en:robilant-milenci_benat:0:shuff:14,cs:robilant-milenci_benat:0:shuff:14,give,give,dej,dát,pf
en:robilant-milenci_benat:0:shuff:14,cs:robilant-milenci_benat:0:shuff:14,beseeches,beseech,prosí,prosit,impf
en:robilant-milenci_benat:0:shuff:15,cs:robilant-milenci_benat:0:shuff:15,confused,confuse,zmaten,zmást,pf
en:robilant-milenci_benat:0:shuff:15,cs:robilant-milenci_benat:0:shuff:15,resorted,resort,uchýlil,uchýlit,pf
en:robilant-milenci_benat:0:shuff:15,cs:robilant-milenci_benat:0:shuff:15,fled,flee,uprchnout,uprchnout,pf
en:robilant-milenci_benat:0:shuff:16,cs:robilant-milenci_benat:0:shuff:16,defending,defend,hájil,hájit,impf
en:robilant-milenci_benat:0:shuff:16,cs:robilant-milenci_benat:0:shuff:16,believe,believe,věřit,věřit,impf
en:robilant-milenci_benat:0:shuff:19,cs:robilant-milenci_benat:0:shuff:19,get,get,získat,získat,pf
en:robilant-milenci_benat:0:shuff:23,cs:robilant-milenci_benat:0:shuff:24,cried,cry,volal,volat,impf
en:robilant-milenci_benat:0:shuff:27,cs:robilant-milenci_benat:0:shuff:32,forbids,forbid,zakazuje,zakazovat,impf
en:robilant-milenci_benat:0:shuff:27,cs:robilant-milenci_benat:0:shuff:32,write,write,psal,psát,impf
en:robilant-milenci_benat:0:shuff:28,cs:robilant-milenci_benat:0:shuff:33,expected,expect,předpokládala,předpokládat,impf
en:robilant-milenci_benat:0:shuff:29,cs:robilant-milenci_benat:0:shuff:34,want,want,nechtěla,chtít,impf
en:robilant-milenci_benat:0:shuff:29,cs:robilant-milenci_benat:0:shuff:34,write,write,psát,psát,impf
en:robilant-milenci_benat:0:shuff:30,cs:robilant-milenci_benat:0:shuff:35,Believe,believe,Důvěřujte,důvěřovat,impf
en:robilant-milenci_benat:0:shuff:30,cs:robilant-milenci_benat:0:shuff:35,speak,speak,říkejme,říkat,impf
en:robilant-milenci_benat:0:shuff:31,cs:robilant-milenci_benat:0:shuff:36,meet,meet,setkáme,setkat,pf
en:robilant-milenci_benat:0:shuff:31,cs:robilant-milenci_benat:0:shuff:36,behave,behave,chovat,chovat,impf
en:robilant-milenci_benat:0:shuff:32,cs:robilant-milenci_benat:0:shuff:37,began,begin,začali,začít,pf
en:robilant-milenci_benat:0:shuff:39,cs:robilant-milenci_benat:0:shuff:45,laughed,laugh,smála,smát,impf
en:robilant-milenci_benat:0:shuff:40,cs:robilant-milenci_benat:0:shuff:46,express,express,vyslovit,vyslovit,pf
en:robilant-milenci_benat:0:shuff:41,cs:robilant-milenci_benat:0:shuff:47,tell,tell,říci,říci,pf
en:robilant-milenci_benat:0:shuff:44,cs:robilant-milenci_benat:0:shuff:50,prevailed,prevail,převládal,převládat,impf
en:robilant-milenci_benat:0:shuff:44,cs:robilant-milenci_benat:0:shuff:50,go,go,půjdou,jít,impf
en:robilant-milenci_benat:0:shuff:44,cs:robilant-milenci_benat:0:shuff:50,go,go,šly,jít,impf
en:robilant-milenci_benat:0:shuff:44,cs:robilant-milenci_benat:0:shuff:50,enjoyed,enjoy,užívat,užívat,impf
en:robilant-milenci_benat:0:shuff:46,cs:robilant-milenci_benat:0:shuff:53,shouted,shout,křičel,křičet,impf
en:robilant-milenci_benat:0:shuff:47,cs:robilant-milenci_benat:0:shuff:54,contain,contain,ovládnout,ovládnout,pf
en:robilant-milenci_benat:0:shuff:48,cs:robilant-milenci_benat:0:shuff:55,withstand,withstand,odolávat,odolávat,impf
en:robilant-milenci_benat:0:shuff:49,cs:robilant-milenci_benat:0:shuff:56,seen,see,neviděla,vidět,impf
en:robilant-milenci_benat:0:shuff:49,cs:robilant-milenci_benat:0:shuff:56,explode,explode,vybuchnout,vybuchnout,pf
en:robilant-milenci_benat:0:shuff:51,cs:robilant-milenci_benat:0:shuff:58,insisting,insist,trvala,trvat,impf
en:robilant-milenci_benat:0:shuff:52,cs:robilant-milenci_benat:0:shuff:59,wanted,want,nechceš,chtít,impf
en:robilant-milenci_benat:0:shuff:53,cs:robilant-milenci_benat:0:shuff:60,agreed,agree,souhlasil,souhlasit,impf
