en:Levy-Umeni_prekladu:0:shuff:55,cs:Levy-Umeni_prekladu:0:shuff:27,reveal,reveal,odhalit,odhalit,pf
en:Levy-Umeni_prekladu:0:shuff:57,cs:Levy-Umeni_prekladu:0:shuff:29,assess,assess,posoudit,posoudit,pf
en:Levy-Umeni_prekladu:0:shuff:57,cs:Levy-Umeni_prekladu:0:shuff:29,reading,read,přečetli,přečíst,pf
en:Levy-Umeni_prekladu:0:shuff:57,cs:Levy-Umeni_prekladu:0:shuff:29,comparing,compare,nesrovnali,srovnat,pf
en:Levy-Umeni_prekladu:0:shuff:60,cs:Levy-Umeni_prekladu:0:shuff:31,distinguish,distinguish,rozlišuje,rozlišovat,impf
en:Levy-Umeni_prekladu:0:shuff:61,cs:Levy-Umeni_prekladu:0:shuff:36,compare,compare,srovnáme,srovnat,pf
en:Levy-Umeni_prekladu:0:shuff:70,cs:Levy-Umeni_prekladu:0:shuff:42,calls,call,zavolá,zavolat,pf
en:Levy-Umeni_prekladu:0:shuff:70,cs:Levy-Umeni_prekladu:0:shuff:42,determining,determine,určí,určit,pf
en:Levy-Umeni_prekladu:0:shuff:73,cs:Levy-Umeni_prekladu:0:shuff:44,moves,move,pohybuje,pohybovat,impf
en:Levy-Umeni_prekladu:0:shuff:73,cs:Levy-Umeni_prekladu:0:shuff:44,expressed,express,vyjádřili,vyjádřit,pf
en:Levy-Umeni_prekladu:0:shuff:74,cs:Levy-Umeni_prekladu:0:shuff:45,do,do,vyvolat,vyvolat,pf
en:Levy-Umeni_prekladu:0:shuff:74,cs:Levy-Umeni_prekladu:0:shuff:45,do,do,vyvolat,vyvolat,pf
en:Levy-Umeni_prekladu:0:shuff:74,cs:Levy-Umeni_prekladu:0:shuff:45,evoke,evoke,vyvolat,vyvolat,pf
en:Levy-Umeni_prekladu:0:shuff:74,cs:Levy-Umeni_prekladu:0:shuff:45,bring,bring,vyvolat,vyvolat,pf
en:Levy-Umeni_prekladu:0:shuff:75,cs:Levy-Umeni_prekladu:0:shuff:46,established,establish,Vytvořiv,vytvořit,pf
en:Levy-Umeni_prekladu:0:shuff:75,cs:Levy-Umeni_prekladu:0:shuff:46,learns,learn,učí,učit,impf
en:Levy-Umeni_prekladu:0:shuff:78,cs:Levy-Umeni_prekladu:0:shuff:49,manifested,manifest,projevuje,projevovat,impf
en:Levy-Umeni_prekladu:0:shuff:78,cs:Levy-Umeni_prekladu:0:shuff:49,preserve,preserve,zachovat,zachovat,pf
en:Levy-Umeni_prekladu:0:shuff:87,cs:Levy-Umeni_prekladu:0:shuff:54,misused,misuse,zneužíváno,zneužívat,impf
en:Levy-Umeni_prekladu:0:shuff:89,cs:Levy-Umeni_prekladu:0:shuff:58,containing,contain,má,mít,impf
en:Levy-Umeni_prekladu:0:shuff:90,cs:Levy-Umeni_prekladu:0:shuff:59,translate,translate,přeložit,přeložit,pf
en:Levy-Umeni_prekladu:0:shuff:90,cs:Levy-Umeni_prekladu:0:shuff:59,take,take,brát,brát,impf
en:Levy-Umeni_prekladu:0:shuff:90,cs:Levy-Umeni_prekladu:0:shuff:59,does,do,brát,brát,impf
en:Levy-Umeni_prekladu:0:shuff:93,cs:Levy-Umeni_prekladu:0:shuff:64,contains,contain,nemá,mít,impf
en:Levy-Umeni_prekladu:0:shuff:93,cs:Levy-Umeni_prekladu:0:shuff:64,contains,contain,neměl,mít,impf
en:Levy-Umeni_prekladu:0:shuff:93,cs:Levy-Umeni_prekladu:0:shuff:64,communicate,communicate,sdělí,sdělit,pf
en:Levy-Umeni_prekladu:0:shuff:94,cs:Levy-Umeni_prekladu:0:shuff:65,means,mean,znamená,znamenat,impf
en:Levy-Umeni_prekladu:0:shuff:95,cs:Levy-Umeni_prekladu:0:shuff:66,consider,consider,považují,považovat,impf
en:Levy-Umeni_prekladu:0:shuff:97,cs:Levy-Umeni_prekladu:0:shuff:68,contains,contain,obsahuje,obsahovat,impf
en:Levy-Umeni_prekladu:0:shuff:97,cs:Levy-Umeni_prekladu:0:shuff:68,articulated,articulate,nevyslovuje,vyslovovat,impf
en:Levy-Umeni_prekladu:0:shuff:97,cs:Levy-Umeni_prekladu:0:shuff:68,articulated,articulate,vyslovuje,vyslovovat,impf
en:Levy-Umeni_prekladu:0:shuff:98,cs:Levy-Umeni_prekladu:0:shuff:69,found,find,najdeme,najít,pf
